CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
13468,MRS.,MARIAH,SANDERS,1960-09-02,S,F,100000,3,Partial College,Professional,Y
13469,MR.,BRYCE,BAILEY,1960-10-10,S,M,100000,0,Partial College,Professional,Y
13470,MS.,JACLYN,JAI,1960-12-17,S,F,100000,0,Partial College,Professional,Y
13471,MR.,ERIC,BRYANT,1960-04-02,M,M,120000,1,High School,Professional,Y
13472,MR.,SIMON,PEARSON,1954-08-11,M,M,80000,2,Partial High School,Skilled Manual,Y
13473,MR.,LOGAN,HILL,1954-03-05,M,M,80000,3,Partial High School,Skilled Manual,N
13474,MRS.,ELIZABETH,HALL,1954-06-24,M,F,60000,2,Partial High School,Skilled Manual,N
13475,MR.,CHARLES,ALLEN,1954-05-05,M,M,60000,2,Partial High School,Skilled Manual,Y
13476,MR.,TIMOTHY,HALL,1954-08-21,M,M,60000,2,Partial High School,Skilled Manual,N
13477,MRS.,KATHERINE,WOOD,1954-06-28,M,F,70000,3,High School,Professional,Y
13478,MRS.,ALEXIA,COLEMAN,1954-05-07,S,F,70000,3,High School,Professional,Y
13479,MRS.,KATELYN,ROGERS,1953-04-23,S,F,70000,3,Graduate Degree,Management,Y
13480,MRS.,ANNA,RODRIGUEZ,1953-02-10,S,F,70000,3,Graduate Degree,Management,Y
13481,MR.,HUNTER,HERNANDEZ,1953-07-06,M,M,70000,3,Graduate Degree,Management,Y
13482,MRS.,HALEY,BRYANT,1952-09-19,M,F,40000,3,Partial College,Professional,N
13483,MR.,CHRISTIAN,LAL,1952-09-08,M,M,40000,3,Partial College,Professional,N
13484,MR.,MARCUS,MARTINEZ,1937-06-08,S,M,110000,2,Graduate Degree,Management,Y
13485,MR.,THOMAS,ALLEN,1937-10-25,M,M,130000,2,Graduate Degree,Management,Y
13486,MRS.,REBEKAH,GOMEZ,1937-07-12,S,F,130000,2,Bachelors,Management,N
13487,MRS.,EMILY,MARTIN,1937-08-09,M,F,150000,1,Graduate Degree,Management,Y
13488,MRS.,LAURA,GUO,1938-06-15,M,F,120000,2,Graduate Degree,Management,Y
13489,MRS.,JENNIFER,WALKER,1939-08-14,M,F,90000,5,Bachelors,Management,Y
13490,MR.,EDWARD,RODRIGUEZ,1939-04-18,M,M,120000,2,Graduate Degree,Management,Y
13491,MRS.,NATALIE,HOWARD,1939-06-05,M,F,120000,2,Graduate Degree,Management,Y
13492,MR.,CHRISTIAN,FOSTER,1940-03-04,M,M,130000,2,Bachelors,Management,Y
13494,MR.,BYRON,GUTIERREZ,1962-03-05,S,M,10000,1,Graduate Degree,Manual,Y
13496,MR.,LUCAS,MORRIS,1962-05-23,M,M,20000,1,Graduate Degree,Clerical,Y
13497,MRS.,DEBORAH,SHARMA,1961-03-26,M,F,20000,1,Graduate Degree,Clerical,Y
13498,MR.,JOEL,MEHTA,1962-04-09,S,M,30000,4,Graduate Degree,Clerical,Y
13499,MRS.,OLIVIA,COX,1962-03-05,S,F,30000,4,Graduate Degree,Clerical,Y
13500,MRS.,MOLLY,VANCE,1958-07-27,M,F,10000,1,Bachelors,Manual,Y
13501,MR.,CLAYTON,ZHU,1958-04-05,M,M,10000,1,Bachelors,Manual,Y
13502,MRS.,DEBORAH,NARA,1958-02-17,S,F,10000,1,Bachelors,Manual,Y
13503,MR.,THEODORE,GOMEZ,1957-10-18,M,M,10000,1,Partial College,Manual,Y
13504,MRS.,BETH,ALONSO,1956-03-17,M,F,10000,2,Partial College,Manual,Y
13505,MRS.,JAMIE,CAI,1956-01-16,M,F,10000,2,Partial College,Manual,Y
13506,MR.,WILLIE,GUO,1955-08-12,S,M,10000,2,Partial College,Manual,Y
13507,MRS.,MARGARET,PATTERSON,1955-10-15,M,F,10000,2,Partial College,Manual,Y
13508,MRS.,CASSANDRA,SANCHEZ,1937-08-09,M,F,20000,1,Graduate Degree,Clerical,Y
13509,MR.,LUCAS,JOHNSON,1937-09-04,M,M,30000,1,Graduate Degree,Clerical,Y
13510,MR.,JON,SHEN,1940-05-15,M,M,10000,2,Partial College,Manual,Y
13511,MR.,ERNEST,LIU,1941-05-04,S,M,10000,2,Partial College,Manual,Y
13512,MRS.,KEN,SÁNCHEZ,1941-09-28,M,F,10000,2,Partial College,Manual,Y
13513,MRS.,ABIGAIL,HENDERSON,1941-09-08,M,F,30000,1,Bachelors,Clerical,Y
13514,MRS.,LINDSAY,LUO,1942-02-11,S,F,10000,3,Partial College,Manual,Y
13515,MRS.,CARA,LIANG,1942-07-04,M,F,20000,1,Partial College,Manual,Y
13516,MR.,HAROLD,RAY,1942-02-16,M,M,30000,1,Bachelors,Clerical,Y
13517,,NICOLAS,SHARMA,1942-05-10,S,,30000,1,Bachelors,Clerical,Y
13518,MR.,BRENDAN,GOLDSTEIN,1979-07-15,S,M,10000,0,Partial College,Manual,N
13519,MR.,LUCAS,FOSTER,1978-10-03,S,M,10000,0,Partial College,Manual,Y
13520,MS.,CAROL,NELSON,1978-02-08,S,F,10000,0,Partial College,Manual,Y
13521,MS.,SANDRA,LU,1978-01-25,S,F,10000,0,Partial College,Manual,Y
13522,MR.,LOGAN,TAYLOR,1977-11-23,S,M,10000,0,High School,Manual,Y
13523,MS.,ADRIENNE,RUIZ,1976-11-03,S,F,10000,0,High School,Manual,Y
13524,MS.,CHERYL,BLANCO,1978-08-11,M,F,20000,0,Bachelors,Clerical,N
13525,MS.,CASSANDRA,VAN,1978-02-09,M,F,20000,0,Bachelors,Clerical,Y
13526,MS.,KRYSTAL,LIU,1978-07-24,M,F,20000,0,Bachelors,Clerical,Y
13527,MS.,TONYA,ANDERSEN,1977-07-18,M,F,20000,0,Partial College,Manual,Y
13528,MS.,CARMEN,LOPEZ,1977-09-10,M,F,20000,0,Partial College,Manual,Y
13529,MS.,PAMELA,MARTINEZ,1977-06-02,S,F,20000,0,Partial College,Manual,N
13530,MRS.,KRYSTAL,CHEN,1943-09-25,M,F,40000,1,Graduate Degree,Clerical,Y
13531,MR.,TYRONE,GUTIERREZ,1961-03-13,M,M,30000,4,Graduate Degree,Clerical,Y
13532,MRS.,MELODY,GILL,1961-04-16,M,F,30000,4,Graduate Degree,Clerical,Y
13533,MR.,EDUARDO,BUTLER,1961-11-22,S,M,30000,4,Graduate Degree,Clerical,Y
13534,MRS.,BETH,NAVARRO,1961-07-17,M,F,30000,3,Graduate Degree,Clerical,Y
13535,MR.,OMAR,NARA,1960-06-11,S,M,20000,1,Partial College,Manual,N
13536,MRS.,ARIANNA,WARD,1959-05-17,S,F,10000,1,High School,Manual,N
13537,MRS.,JILL,MORENO,1959-10-10,S,F,10000,1,High School,Manual,N
13538,MRS.,VANESSA,HENDERSON,1959-08-27,S,F,20000,2,Partial College,Manual,Y
13539,MR.,ROGER,GUO,1959-04-14,S,M,30000,3,Graduate Degree,Clerical,Y
13540,MRS.,PAULA,ORTEGA,1960-03-06,M,F,40000,3,Graduate Degree,Clerical,Y
13541,MRS.,ASHLEE,XU,1960-08-12,M,F,40000,3,Graduate Degree,Clerical,Y
13542,MRS.,SHARON,KUMAR,1958-05-27,M,F,30000,1,Bachelors,Clerical,Y
13543,MR.,PHILLIP,RANA,1958-08-02,S,M,30000,1,Bachelors,Clerical,Y
13544,MS.,JOY,MARTIN,1970-12-07,S,F,20000,0,Partial College,Manual,Y
13545,MR.,BRAD,SHARMA,1970-06-16,M,M,30000,0,Bachelors,Clerical,Y
13546,MR.,MITCHELL,JAI,1970-07-22,M,M,30000,0,Bachelors,Clerical,Y
13547,MRS.,MICHELE,JIMENEZ,1969-02-10,S,F,10000,2,High School,Manual,Y
13548,MS.,BRIDGET,JAI,1970-09-26,M,F,30000,0,Bachelors,Clerical,Y
13549,MR.,RICHARD,KING,1969-04-17,S,M,10000,2,High School,Manual,Y
13550,MR.,JOE,MALHOTRA,1969-06-01,S,M,20000,0,Partial College,Manual,N
13551,MR.,JACOB,LEE,1969-12-04,M,M,30000,0,Bachelors,Clerical,Y
13552,MR.,TREVOR,HUGHES,1969-03-02,S,M,30000,0,Bachelors,Clerical,Y
13553,MRS.,JESSICA,COLEMAN,1969-10-18,M,F,30000,1,Bachelors,Clerical,Y
13554,MRS.,PAULA,MORENO,1969-11-14,M,F,30000,1,Bachelors,Clerical,Y
13555,MS.,TAMMY,SMITH,1969-09-13,M,F,40000,0,Graduate Degree,Clerical,Y
13556,MS.,ALISHA,NATH,1969-11-13,S,F,40000,0,Graduate Degree,Clerical,Y
13557,MS.,STACEY,LIU,1969-07-25,M,F,40000,0,Graduate Degree,Clerical,Y
13558,MS.,KAREN,LU,1969-06-22,M,F,40000,0,Graduate Degree,Clerical,Y
13559,MS.,LORI,RAMOS,1969-06-17,S,F,50000,0,Graduate Degree,Skilled Manual,Y
13560,MR.,ANDRES,SHAN,1969-08-16,M,M,50000,0,Graduate Degree,Skilled Manual,Y
13561,MR.,GARY,NAVARRO,1969-08-07,M,M,50000,0,Graduate Degree,Skilled Manual,Y
13562,MR.,BRYANT,VAN,1969-07-15,S,M,50000,0,Graduate Degree,Skilled Manual,Y
13563,MR.,PHILLIP,SAI,1969-08-01,M,M,50000,0,Graduate Degree,Skilled Manual,N
13564,MRS.,SABRINA,BLANCO,1952-03-25,M,F,10000,3,Partial College,Manual,N
13565,MRS.,TIFFANY,ZHAO,1951-09-20,M,F,10000,3,Partial College,Manual,N
13566,MRS.,MIKAEL,SANDBERG,1951-06-26,S,F,10000,3,High School,Manual,Y
13567,MRS.,ANNE,RUBIO,1951-09-25,M,F,10000,4,High School,Manual,N
13568,MR.,MAX,JIMENEZ,1951-05-05,M,M,10000,4,High School,Manual,N
13569,MR.,MARCUS,HALL,1968-08-13,S,M,10000,2,High School,Manual,Y
13570,,BENJAMIN,JACKSON,1968-06-25,S,,10000,2,High School,Manual,Y
13571,MR.,ALLEN,MEHTA,1968-09-07,M,M,10000,2,High School,Manual,N
13572,MR.,SHAUN,DENG,1968-09-11,S,M,10000,3,High School,Manual,Y
13573,MR.,EDWIN,PAL,1968-12-04,M,M,20000,1,Partial College,Manual,Y
13574,MRS.,BRENDA,GARCIA,1968-03-03,S,F,20000,1,Partial College,Manual,N
13575,MRS.,ALICIA,SHEN,1944-08-25,M,F,70000,5,High School,Professional,Y
13576,MRS.,TAMARA,LAL,1944-12-22,S,F,160000,3,Bachelors,Management,N
13577,MR.,THEODORE,TORRES,1945-08-14,M,M,70000,5,High School,Professional,Y
13578,MR.,KARL,NATH,1945-04-24,M,M,70000,5,High School,Professional,Y
13579,MR.,ALAN,CHEN,1946-02-26,M,M,110000,3,Bachelors,Management,Y
13580,MRS.,CAROL,XU,1946-07-18,M,F,110000,3,Bachelors,Management,N
13581,MR.,ALBERT,BLANCO,1946-10-19,M,M,130000,4,Partial College,Professional,Y
13582,MRS.,MARTHA,GAO,1946-09-22,M,F,130000,4,Partial College,Professional,Y
13583,MR.,BLAKE,BUTLER,1954-11-12,S,M,90000,3,High School,Professional,Y
13584,MR.,ISAIAH,COX,1953-08-17,S,M,70000,4,High School,Professional,Y
13585,MRS.,SAVANNAH,MORRIS,1953-05-17,M,F,80000,4,Partial College,Professional,N
13586,MR.,LARRY,ALONSO,1953-05-21,M,M,80000,4,Partial College,Professional,Y
13587,MRS.,KRISTINA,SUBRAM,1954-11-24,S,F,100000,3,High School,Professional,Y
13588,MRS.,DEB,DOMINGUEZ,1954-03-03,M,F,130000,3,Partial College,Professional,Y
13589,MR.,CAMERON,SMITH,1953-10-17,S,M,90000,4,Partial College,Professional,Y
13590,MR.,LOUIS,XIE,1953-05-18,M,M,170000,0,Bachelors,Management,N
13591,MS.,LATASHA,ALONSO,1953-05-25,M,F,170000,0,Bachelors,Management,Y
13592,MRS.,GABRIELLA,COLLINS,1952-06-07,M,F,70000,5,Partial High School,Skilled Manual,Y
13593,MRS.,DEANNA,NAVARRO,1952-08-18,S,F,100000,3,Partial College,Professional,Y
13594,MRS.,JESSICA,WILLIAMS,1952-01-18,M,F,100000,3,Partial College,Professional,Y
13595,MR.,COLE,STEWART,1951-06-02,S,M,70000,5,Partial High School,Skilled Manual,Y
13596,MR.,BILLY,GOMEZ,1951-06-16,M,M,80000,4,High School,Professional,N
13597,MR.,LANCE,GUTIERREZ,1951-08-05,M,M,90000,4,High School,Professional,Y
13598,MR.,KEITH,LUO,1951-08-16,M,M,120000,4,Partial College,Professional,Y
13599,MRS.,VALERIE,ZHU,1951-01-15,M,F,120000,4,Partial College,Professional,Y
13600,MRS.,MARIE,SANZ,1951-02-19,M,F,170000,4,Partial College,Professional,N
13601,MRS.,TANYA,DOMINGUEZ,1950-05-06,M,F,100000,3,Partial College,Management,Y
13602,MRS.,VIRGINIA,MEHTA,1950-05-17,M,F,110000,4,Partial College,Management,Y
13603,MRS.,MOLLY,MARTINEZ,1950-06-01,M,F,120000,4,Partial College,Management,Y
13604,MR.,NUAN,ZHENG,1950-09-11,M,M,130000,4,High School,Management,N
13605,MR.,GERRIT,STRAATSMA,1949-11-18,M,M,80000,5,High School,Management,N
13606,MR.,DREW,SHARMA,1949-07-01,M,M,100000,3,Partial College,Management,Y
13607,MR.,LEVI,RANA,1949-04-05,S,M,110000,4,High School,Management,Y
13608,MRS.,KARLA,KUMAR,1949-04-21,M,F,120000,4,High School,Management,Y
13609,MR.,RAMON,YANG,1949-04-15,M,M,150000,5,High School,Management,Y
13610,MR.,OMAR,SHARMA,1948-11-28,M,M,80000,5,High School,Management,Y
13611,MR.,MARSHALL,HUANG,1948-03-23,M,M,90000,4,High School,Management,Y
13612,MRS.,HAILEY,ROSS,1947-02-21,M,F,130000,5,Partial High School,Professional,N
13613,MR.,DEREK,JAI,1975-12-24,M,M,60000,0,Bachelors,Professional,Y
13614,MS.,JULIE,BECKER,1975-04-25,S,F,60000,0,Bachelors,Professional,Y
13615,MS.,JACQUELYN,ROWE,1975-03-27,S,F,60000,0,Bachelors,Professional,N
13616,MR.,COLE,RAMIREZ,1976-03-27,M,M,70000,0,Bachelors,Professional,Y
13617,MR.,GERALD,SURI,1976-03-17,M,M,70000,0,Bachelors,Professional,Y
13618,MR.,JAY,RAMAN,1976-11-14,S,M,70000,0,Bachelors,Professional,N
13619,MR.,ARTURO,XU,1976-05-11,M,M,70000,0,Bachelors,Professional,Y
13620,MR.,DAMIEN,YE,1976-02-01,S,M,70000,0,Bachelors,Professional,N
13621,MS.,MELODY,RUIZ,1974-02-01,M,F,60000,0,Bachelors,Professional,Y
13622,MR.,ALAN,WANG,1974-05-07,M,M,70000,0,Partial High School,Professional,Y
13623,MR.,MITCHELL,CARSON,1973-03-15,M,M,80000,0,Bachelors,Professional,Y
13624,MS.,NICOLE,LONG,1974-03-09,S,F,80000,0,Bachelors,Professional,Y
13625,MR.,JASON,CAMPBELL,1973-11-02,M,M,90000,0,Bachelors,Professional,Y
13626,MR.,JOHNATHAN,MADAN,1973-09-20,M,M,90000,0,Bachelors,Professional,N
13627,MS.,NATASHA,RUBIO,1972-07-07,M,F,80000,0,Bachelors,Professional,Y
13628,MS.,KAITLIN,SCHMIDT,1973-12-21,M,F,110000,0,Partial College,Management,Y
13629,MS.,KARLA,YUAN,1972-07-21,M,F,90000,0,Bachelors,Professional,Y
13630,MS.,BRENDA,ARUN,1972-03-16,S,F,90000,0,Bachelors,Professional,N
13631,MR.,JOE,SUBRAM,1972-11-03,M,M,90000,0,Bachelors,Professional,Y
13632,MS.,CHERYL,MUNOZ,1972-02-07,S,F,90000,0,Bachelors,Professional,N
13633,MR.,JUAN,RAMOS,1972-03-12,S,M,90000,0,Bachelors,Professional,Y
13634,MS.,ALEXIS,RUSSELL,1972-02-17,M,F,100000,0,High School,Management,Y
13635,MR.,KURT,DENG,1971-02-23,M,M,80000,0,Bachelors,Professional,Y
13636,MR.,JARROD,RODRIGUEZ,1971-01-02,M,M,90000,0,Bachelors,Professional,N
13638,MS.,DIANA,ALVAREZ,1972-07-12,S,F,110000,0,High School,Management,Y
13639,MR.,COLIN,LIANG,1971-08-07,M,M,100000,0,High School,Management,Y
13640,MS.,RACHAEL,PATEL,1971-04-17,M,F,100000,0,High School,Management,N
13641,MR.,ADRIAN,WATSON,1970-05-18,S,M,90000,0,Bachelors,Professional,N
13642,MS.,CASSIE,NARA,1970-10-10,M,F,100000,0,High School,Management,N
13643,MR.,RONALD,SAI,1970-10-06,S,M,100000,0,Partial High School,Professional,Y
13644,MS.,KRISTI,DOMINGUEZ,1970-04-02,M,F,100000,0,Partial High School,Professional,Y
13645,MR.,EUGENE,HE,1970-09-16,S,M,100000,0,Partial High School,Professional,Y
13646,MR.,TERRY,YUAN,1970-10-09,M,M,110000,0,High School,Management,Y
13647,MR.,ARMANDO,ALONSO,1970-06-13,S,M,120000,0,Partial High School,Professional,Y
13648,MR.,ARTURO,SHARMA,1970-10-09,S,M,120000,0,Partial High School,Professional,Y
13649,MS.,REBEKAH,SUAREZ,1971-05-08,M,F,110000,0,Partial High School,Professional,Y
13650,MR.,JESSIE,SHE,1971-01-08,M,M,110000,0,Partial High School,Management,Y
13651,MR.,JERRY,SHARMA,1971-09-06,M,M,120000,0,Partial High School,Management,Y
13652,MRS.,TAMARA,ZENG,1941-08-25,M,F,90000,5,Bachelors,Management,Y
13653,MR.,TONY,CHANDER,1941-03-25,M,M,90000,5,Bachelors,Management,Y
13654,MR.,SHAWN,ANDERSEN,1941-02-05,M,M,100000,2,Graduate Degree,Management,Y
13655,MR.,CHRISTOPHER,WALKER,1941-01-03,M,M,100000,2,Graduate Degree,Management,Y
13656,MRS.,FAITH,HOWARD,1941-04-25,M,F,110000,2,Graduate Degree,Management,Y
13657,MRS.,KAYLEE,COLLINS,1941-03-15,S,F,110000,2,Graduate Degree,Management,Y
13658,MR.,WYATT,BENNETT,1941-03-13,M,M,130000,2,Bachelors,Management,Y
13659,MR.,CLAYTON,SHAN,1941-10-18,M,M,130000,2,Bachelors,Management,Y
13660,MR.,ETHAN,DAVIS,1942-03-09,M,M,70000,5,Bachelors,Management,Y
13661,MR.,ANDRE,SARA,1975-11-07,M,M,40000,1,Bachelors,Skilled Manual,Y
13662,MR.,MIGUEL,ROBERTS,1974-11-24,S,M,20000,0,Partial High School,Manual,Y
13663,MR.,MELVIN,TANG,1973-08-06,S,M,10000,0,Partial High School,Manual,N
13664,MR.,LARRY,DIAZ,1973-02-10,S,M,10000,0,Partial High School,Manual,N
13665,MS.,KRISTI,RANDALL,1973-02-18,M,F,10000,0,Partial High School,Manual,N
13666,MS.,TERESA,RUIZ,1973-07-17,S,F,20000,0,Partial High School,Manual,N
13667,MR.,ANDRES,DENG,1973-05-11,S,M,20000,0,Partial High School,Manual,N
13668,MR.,STANLEY,MARTINEZ,1963-10-07,M,M,60000,5,Bachelors,Professional,Y
13669,MRS.,KRISTY,GILL,1963-03-03,M,F,60000,3,Bachelors,Professional,Y
13670,MRS.,BRITTNEY,ZENG,1963-09-27,S,F,60000,3,Bachelors,Professional,N
13671,MR.,FRANK,RAMOS,1974-02-07,S,M,30000,0,Partial College,Clerical,N
13672,MR.,BENJAMIN,DAVIS,1980-06-07,S,M,20000,0,Partial High School,Manual,N
13673,MS.,SANDRA,HE,1980-11-13,S,F,20000,0,Partial High School,Manual,N
13674,MR.,DREW,SHEN,1980-01-13,S,M,20000,0,Partial High School,Manual,Y
13675,MR.,STANLEY,SAI,1980-04-09,S,M,20000,0,Partial High School,Manual,N
13676,MR.,GEORGE,KAPOOR,1980-07-17,M,M,20000,0,Partial High School,Manual,N
13677,MS.,BRIAN,ALBRECHT,1978-03-28,S,F,30000,0,High School,Manual,N
13678,MR.,WARREN,GOEL,1974-06-25,M,M,40000,1,Bachelors,Skilled Manual,Y
13679,MRS.,SANDRA,LI,1974-02-03,M,F,40000,1,Bachelors,Skilled Manual,Y
13680,MRS.,JAN,WATSON,1974-11-17,M,F,40000,1,Bachelors,Skilled Manual,Y
13681,MR.,ADAM,HALL,1973-11-18,S,M,30000,0,High School,Manual,Y
13682,MR.,FERNANDO,LOPEZ,1973-04-25,S,M,30000,0,High School,Manual,N
13683,MS.,SHEILA,TORRES,1973-12-03,S,F,30000,0,High School,Manual,N
13684,MR.,FRANCIS,DOMINGUEZ,1972-05-14,S,M,10000,0,Partial High School,Manual,N
13685,MRS.,BRIANA,TORRES,1973-02-16,M,F,40000,1,Bachelors,Skilled Manual,Y
13686,MR.,PETER,JAI,1973-10-14,M,M,40000,1,Bachelors,Skilled Manual,Y
13687,MR.,MARIO,XIE,1973-08-18,M,M,40000,1,Bachelors,Skilled Manual,Y
13688,MR.,RUBEN,SANCHEZ,1973-06-19,S,M,50000,0,Graduate Degree,Skilled Manual,N
13689,MS.,TERESA,RAMOS,1973-04-21,S,F,50000,0,Graduate Degree,Skilled Manual,N
13690,MS.,CLAUDIA,GAO,1972-02-17,S,F,20000,0,Partial High School,Manual,N
13691,MRS.,ARIANA,BAILEY,1972-10-22,S,F,40000,2,Partial College,Clerical,Y
13692,MR.,CURTIS,LI,1972-10-21,M,M,40000,2,Partial College,Clerical,N
13693,MR.,DOMINIC,GONZALEZ,1971-02-06,S,M,20000,0,Partial High School,Manual,N
13694,MS.,SAVANNAH,GRAY,1971-12-14,S,F,30000,0,High School,Manual,Y
13695,MR.,CHRISTIAN,CLARK,1971-04-23,S,M,30000,0,High School,Manual,N
13696,MRS.,KATHERINE,EDWARDS,1971-11-15,S,F,40000,2,Partial College,Clerical,Y
13697,MR.,JÉSUS,MUNOZ,1971-06-24,S,M,40000,2,Partial College,Clerical,Y
13698,MRS.,CATHERINE,SANCHEZ,1970-10-02,S,F,40000,2,Partial College,Clerical,Y
13699,MRS.,RACHEL,ALEXANDER,1975-01-22,S,F,40000,3,Partial College,Clerical,Y
13700,MR.,EVAN,HOWARD,1975-03-03,S,M,40000,3,Partial College,Clerical,Y
13701,MRS.,HALEY,SCOTT,1974-11-23,S,F,40000,3,Partial College,Clerical,Y
13702,MRS.,JESSIE,SUAREZ,1974-06-16,S,F,40000,3,Partial College,Clerical,Y
13703,MS.,MACKENZIE,SANDERS,1974-06-04,S,F,30000,0,Graduate Degree,Skilled Manual,Y
13704,MS.,VICTORIA,DAVIS,1974-09-10,S,F,30000,0,Graduate Degree,Skilled Manual,Y
13705,MR.,BLAKE,MITCHELL,1974-08-12,S,M,30000,0,Graduate Degree,Skilled Manual,Y
13706,MRS.,KAITLYN,PETERSON,1975-06-16,S,F,40000,3,Partial College,Clerical,Y
13707,MR.,AUSTIN,SMITH,1975-11-19,M,M,40000,4,Partial College,Clerical,N
13708,MS.,JENNIFER,BENNETT,1966-04-03,S,F,60000,0,Graduate Degree,Skilled Manual,N
13709,MR.,ZACHARY,ROBINSON,1966-08-14,S,M,60000,0,Graduate Degree,Skilled Manual,N
13710,MS.,DESTINY,HARRIS,1966-07-14,S,F,60000,0,Graduate Degree,Skilled Manual,Y
13711,MR.,THOMAS,MITCHELL,1966-08-01,S,M,60000,0,Graduate Degree,Skilled Manual,N
13712,MS.,NANCY,MARTINEZ,1966-07-02,S,F,60000,0,Graduate Degree,Skilled Manual,Y
13713,MR.,ALEXANDER,WALKER,1966-02-06,S,M,60000,0,Graduate Degree,Skilled Manual,N
13714,MRS.,AMANDA,WARD,1953-07-18,M,F,20000,2,High School,Manual,N
13715,MR.,EDUARDO,SANCHEZ,1953-06-25,M,M,30000,1,Bachelors,Skilled Manual,Y
13716,MR.,BRANDON,JAI,1953-06-13,M,M,30000,1,Bachelors,Skilled Manual,Y
13717,MRS.,AUDREY,GILL,1953-07-13,M,F,30000,1,Bachelors,Skilled Manual,Y
13718,MR.,MARCUS,BARNES,1953-08-24,M,M,30000,1,Bachelors,Skilled Manual,Y
13719,MR.,ISAAC,CARTER,1954-11-27,M,M,20000,2,Partial High School,Manual,N
13720,MR.,CAMERON,JOHNSON,1954-09-19,M,M,20000,3,Partial High School,Manual,N
13721,MR.,LUCAS,HOWARD,1954-04-12,S,M,20000,3,Partial High School,Clerical,Y
13722,MR.,LUKE,CAMPBELL,1954-12-24,M,M,30000,1,High School,Manual,Y
13724,MR.,CHARLES,THOMPSON,1954-02-11,M,M,40000,1,Partial College,Clerical,Y
13725,MR.,NATHAN,HENDERSON,1954-10-08,M,M,40000,1,Partial College,Clerical,Y
13726,MR.,AUSTIN,LEWIS,1954-07-04,M,M,40000,1,Partial College,Clerical,Y
13727,MRS.,PAULA,RUBIO,1955-04-08,M,F,40000,1,Partial College,Clerical,Y
13728,MRS.,TAYLOR,STEWART,1955-08-26,M,F,40000,1,Partial College,Clerical,Y
13729,MR.,JASON,LI,1955-10-10,M,M,40000,1,Partial College,Clerical,Y
13730,MR.,WALTER,SUAREZ,1955-12-25,M,M,40000,1,Partial College,Clerical,Y
13731,MRS.,JAN,JAMES,1955-04-18,S,F,80000,5,Graduate Degree,Skilled Manual,Y
13732,MRS.,JULIAN,ISLA,1955-04-08,S,F,80000,5,Graduate Degree,Skilled Manual,Y
13733,MRS.,SYDNEY,COLLINS,1956-09-21,M,F,40000,1,Partial College,Clerical,Y
13734,MRS.,KRISTI,GONZALEZ,1956-07-09,M,F,40000,1,Partial College,Clerical,Y
13735,MR.,DENNIS,GUO,1956-05-07,M,M,40000,1,Partial College,Clerical,Y
13736,MR.,COLE,RIVERA,1956-01-24,M,M,40000,1,Partial College,Clerical,Y
13737,MR.,GARRETT,SANDERS,1956-11-24,M,M,40000,1,Partial College,Clerical,Y
13738,MR.,JOSE,YOUNG,1956-03-25,M,M,40000,1,Partial College,Clerical,Y
13739,MR.,JASON,COLEMAN,1956-08-15,M,M,40000,1,Partial College,Clerical,Y
13740,MRS.,JADA,RAMIREZ,1957-10-07,M,F,40000,1,Partial College,Clerical,Y
13741,MRS.,HALEY,MORGAN,1957-10-19,M,F,40000,1,Partial College,Clerical,Y
13742,MR.,BENJAMIN,ROSS,1957-10-20,M,M,40000,1,Partial College,Clerical,Y
13743,MRS.,ISABELLA,ANDERSON,1957-10-22,M,F,40000,1,Partial College,Clerical,Y
13744,MR.,ALVIN,ANDERSEN,1957-10-12,M,M,40000,1,Partial College,Clerical,Y
13745,MR.,ANDREW,ROBINSON,1957-01-28,M,M,40000,1,Partial College,Clerical,Y
13746,MRS.,JANELLE,MADAN,1957-02-24,M,F,40000,1,Partial College,Clerical,Y
13747,MR.,BRIAN,TORRES,1957-10-11,M,M,40000,1,Partial College,Clerical,Y
13748,MR.,JOSÉ,MARTINEZ,1958-04-10,M,M,80000,4,Graduate Degree,Skilled Manual,Y
13749,MR.,JULIO,ALONSO,1958-09-22,M,M,80000,4,Graduate Degree,Skilled Manual,Y
13750,MR.,RAYMOND,SAI,1958-06-03,M,M,80000,4,Graduate Degree,Skilled Manual,N
13751,MRS.,ALLISON,RIVERA,1958-09-19,S,F,80000,4,Graduate Degree,Skilled Manual,Y
13752,MRS.,ISABELLA,PARKER,1958-03-12,S,F,80000,4,Graduate Degree,Skilled Manual,Y
13753,MRS.,REBECCA,NICHOLLS,1958-03-02,S,F,80000,4,Graduate Degree,Skilled Manual,Y
13755,MR.,LUKE,ROBERTS,1959-01-19,S,M,60000,4,Graduate Degree,Skilled Manual,Y
13756,MRS.,KAYLEE,YOUNG,1959-06-01,S,F,60000,4,Graduate Degree,Skilled Manual,Y
13757,MRS.,JORDYN,GRIFFIN,1959-07-06,S,F,60000,4,Graduate Degree,Skilled Manual,N
13758,MRS.,ALEXANDRIA,BELL,1959-05-22,S,F,60000,4,Graduate Degree,Skilled Manual,Y
13759,MR.,JACKSON,SCOTT,1959-07-17,M,M,60000,4,Graduate Degree,Skilled Manual,Y
13760,MR.,BRIAN,COOPER,1959-06-24,M,M,60000,4,Graduate Degree,Skilled Manual,N
